35,14,25,16,92,89,83,75,97,61,21,94,48,5,70,20,48,75,48,64,47,17,82,40,37,88,32,1,42,14,36,65,55,21,21,65,73,78,16,90,49,79,96,40,71,33,50,75,33,61,21,62,29,27,27,29,22,6,15,55,88,57,73,14,51,16,75,7,21,8,55,37,78,5,37,10,22,25,15,12,43,90,53,77,42,99,0,83,28,81,55,7,32,78,15,38,51,41,99,65,62,97,8,85,79,77,21,6,43,73,1,88,34,38,40,56,75,4,79,67,86,85,59,19,16,90,40,43,29,50,62,48,38,82,80,68,81,42,40,40,65,95,58,32,95,99,65,32,46,16,21,89,51,81,61,8,62,14,93,35,75,69,86,20,87,54,96,23,5,85,91,91,74,72,16,24,79,7,26,78,31,36,45,43,27,66,84,59,43,6,5,83,63,78,58,32,21,34,96,39,D
56,37,9,62,88,18,37,65,25,93,39,18,63,96,65,40,18,70,90,89,32,44,52,80,37,9,24,75,79,79,24,40,71,69,93,62,90,9,7,84,42,65,14,62,38,92,85,99,16,82,13,19,88,33,92,50,63,75,22,1,72,13,99,58,46,86,33,81,65,75,77,23,1,13,88,27,11,29,11,52,73,49,43,85,65,20,4,77,80,61,54,17,56,84,60,17,12,49,20,74,45,53,10,99,39,53,54,39,76,74,29,50,3,11,97,25,46,29,16,99,53,7,24,5,14,64,87,18,62,11,66,23,21,76,73,85,6,41,55,31,82,81,80,36,34,97,7,10,11,28,79,75,79,26,8,59,73,26,90,33,73,60,23,81,14,17,52,58,80,2,62,21,63,68,67,75,9,70,55,29,19,70,64,50,70,60,9,14,90,1,49,92,60,41,9,61,38,63,99,23,F
1,54,36,25,31,73,83,55,43,47,37,22,51,60,45,19,60,93,33,20,77,4,80,33,65,56,53,90,70,7,68,44,25,30,61,0,25,73,55,43,28,37,40,37,61,65,9,68,78,61,71,87,66,54,87,41,98,65,35,8,5,48,59,53,82,48,24,47,26,95,39,13,8,38,38,71,89,91,4,72,60,15,47,3,91,38,57,38,66,84,23,40,94,56,45,39,88,97,46,3,44,47,90,32,70,72,70,53,92,67,7,73,82,38,64,92,57,85,51,47,11,51,76,71,20,87,55,45,93,79,61,42,50,91,37,69,97,66,71,62,15,52,9,42,92,70,97,87,92,90,46,8,32,51,26,40,96,25,3,80,84,90,38,92,54,81,17,99,31,13,56,1,78,88,53,47,32,76,28,64,24,68,85,61,67,68,19,74,70,33,63,46,17,16,84,14,20,1,59,49,A
9,23,93,31,36,89,83,19,77,13,90,28,95,56,62,42,45,76,26,23,78,65,78,26,78,9,15,14,63,94,37,48,84,48,98,32,85,35,16,11,0,64,85,62,51,97,58,7,16,48,24,62,92,33,13,83,92,27,65,8,46,2,95,0,15,24,47,79,92,54,33,33,10,17,94,2,85,10,74,8,55,51,48,84,90,97,84,67,26,3,10,97,74,80,76,90,2,96,52,62,25,62,64,78,13,51,75,64,54,81,75,0,15,26,50,3,70,55,21,26,58,74,62,72,48,87,25,58,27,73,99,99,48,37,92,39,42,10,28,53,48,72,40,72,19,67,77,94,36,93,57,9,93,88,41,46,92,71,43,14,30,32,34,31,20,10,15,14,75,48,10,60,16,88,50,45,34,37,0,9,92,27,19,34,67,46,40,58,7,42,5,12,92,91,21,67,55,52,89,74,A
28,56,78,42,70,78,18,14,34,81,38,90,53,46,37,26,4,31,19,69,84,7,72,3,58,96,49,86,62,69,75,45,11,66,27,5,70,11,85,81,55,89,0,84,32,34,80,19,3,88,62,77,29,21,54,45,53,66,27,10,55,95,29,75,45,42,96,65,42,90,79,19,49,12,85,24,99,82,48,5,76,78,30,64,55,7,38,26,95,23,87,21,49,54,23,49,85,86,8,21,67,4,91,84,97,55,14,70,29,94,35,4,31,0,71,40,92,20,79,78,99,66,11,74,77,48,48,52,72,96,28,40,81,20,66,56,14,77,71,25,90,19,48,1,78,56,51,66,21,71,97,26,56,96,64,81,92,4,45,55,51,28,27,85,90,37,35,89,61,88,64,20,10,40,30,43,76,9,17,56,48,32,50,61,74,76,1,23,30,51,31,33,81,62,9,92,44,9,41,63,C
30,59,31,82,13,77,90,41,6,37,23,88,29,75,87,0,33,2,22,40,74,81,35,43,85,61,97,32,47,40,99,8,34,39,7,88,92,91,25,58,9,25,12,59,94,33,46,32,64,58,55,48,84,43,95,91,32,71,42,96,29,72,31,39,6,88,17,28,2,11,88,59,91,62,56,74,62,16,18,16,43,1,46,17,11,47,88,46,19,66,95,12,28,89,56,34,61,19,27,3,24,97,98,5,9,49,72,97,96,51,90,46,75,42,89,90,35,55,35,98,47,78,25,68,73,21,44,1,25,91,66,97,83,41,98,54,86,49,51,64,38,92,92,75,49,43,10,68,91,31,64,27,17,60,91,88,10,19,63,8,0,81,28,75,31,29,73,93,10,76,76,36,36,96,50,2,32,71,93,72,83,29,89,76,31,69,31,94,16,14,23,47,40,17,60,83,55,48,72,21,D
33,14,65,51,82,61,72,40,31,43,48,51,63,64,76,43,66,88,73,3,53,20,93,63,46,31,74,45,68,91,99,73,62,34,14,70,71,5,97,87,32,5,27,24,50,67,11,24,98,0,56,77,46,82,14,56,92,25,78,87,11,54,47,41,44,15,95,81,92,60,39,73,85,22,41,45,81,27,72,91,45,0,53,75,38,53,88,10,55,89,30,14,68,71,25,9,96,56,29,7,3,23,19,50,6,75,75,37,14,49,95,29,21,79,56,63,19,62,78,82,30,23,77,70,32,59,78,93,79,87,23,51,49,95,47,68,56,18,51,22,75,91,43,86,50,63,7,84,90,82,14,22,62,16,76,57,0,85,2,96,69,16,23,57,18,82,89,27,3,84,15,0,0,78,85,96,15,21,74,21,44,28,59,78,52,22,2,38,25,13,91,17,46,53,66,76,9,62,57,23,D
22,43,59,22,88,68,98,6,15,36,40,3,66,79,95,54,28,20,22,56,90,22,34,13,75,17,97,57,4,98,86,92,54,2,67,14,68,37,19,82,20,34,11,61,29,38,19,33,95,48,58,57,1,4,20,23,98,50,53,37,38,79,94,43,44,69,14,43,30,16,76,94,77,36,54,61,17,73,87,76,23,65,60,82,11,22,41,52,67,93,35,44,11,1,34,97,61,70,49,3,84,87,68,97,72,48,23,28,2,6,85,45,11,80,48,42,6,60,16,69,57,59,63,75,0,22,70,59,89,58,57,2,3,51,10,55,69,18,25,85,61,32,86,7,24,77,17,45,59,41,23,44,41,20,10,21,97,48,29,91,41,56,49,72,35,83,96,99,80,59,37,83,0,17,78,77,80,92,78,3,55,11,57,48,55,17,99,51,71,52,22,75,5,29,87,38,42,22,50,84,C
41,40,0,77,3,65,73,42,27,87,57,97,17,87,66,49,23,95,10,44,37,88,1,83,45,88,19,74,98,35,44,22,42,14,5,49,33,17,94,27,81,2,11,32,8,18,96,0,30,38,48,73,0,38,92,58,60,8,76,26,0,49,72,35,25,46,44,24,92,93,77,55,41,30,52,91,29,92,66,16,92,97,77,57,41,89,3,49,91,86,19,42,94,51,38,18,78,56,50,92,87,72,17,41,85,58,23,82,91,52,9,65,77,33,54,16,55,64,56,80,37,77,22,72,93,8,85,40,79,42,10,54,26,85,90,6,63,66,43,53,20,98,78,93,84,12,3,49,5,82,15,8,71,58,83,53,55,11,22,95,86,53,41,27,3,89,41,12,2,87,68,65,80,98,61,77,56,18,25,51,71,8,42,89,68,9,82,84,67,49,58,86,30,49,26,22,75,59,29,36,E
74,77,15,59,36,86,91,73,42,47,26,10,50,66,40,33,8,69,98,4,0,9,22,4,2,71,33,10,14,44,15,95,17,11,45,46,23,43,29,80,47,57,2,81,85,1,19,51,7,37,32,86,79,23,95,26,41,0,71,49,45,50,52,2,96,95,93,52,20,65,40,70,99,53,91,57,61,53,7,45,24,54,64,38,2,90,92,12,76,29,37,80,92,79,31,18,19,54,51,5,99,15,72,69,76,17,18,62,23,98,78,93,45,80,9,18,11,71,9,35,3,60,97,0,69,90,28,41,27,12,93,83,55,66,81,70,26,76,64,69,95,25,89,52,78,36,29,91,14,90,72,60,61,11,83,94,68,73,18,85,10,30,28,38,45,4,74,73,22,94,40,66,41,76,32,65,54,3,35,73,57,1,35,95,22,59,13,53,8,79,33,52,54,54,79,96,36,21,31,61,H
99,84,23,59,61,13,84,76,55,11,90,82,14,41,59,30,93,5,35,73,15,2,44,19,35,35,99,48,96,87,9,62,31,94,81,78,54,16,54,54,96,45,34,89,71,62,2,94,36,32,39,2,84,29,46,6,62,84,63,15,92,75,0,99,55,85,76,94,93,86,81,30,13,35,87,77,39,50,67,52,30,46,74,34,65,75,10,82,83,38,29,23,28,29,44,33,73,96,67,27,87,15,97,2,39,61,30,54,40,29,12,31,99,26,71,73,37,40,96,39,85,75,73,65,35,40,74,93,30,48,7,36,69,95,66,44,12,96,79,50,45,88,81,54,62,57,5,91,64,87,65,27,9,97,95,18,80,47,9,71,49,44,5,17,45,93,93,61,21,56,43,42,33,78,46,21,28,92,0,90,75,73,46,1,96,73,11,49,42,69,54,99,47,62,45,88,10,6,56,22,J
37,13,85,88,63,99,3,35,21,4,81,6,9,10,83,69,53,11,40,33,77,99,96,53,7,99,0,89,86,40,63,42,65,55,72,89,12,46,32,70,85,78,86,10,25,79,76,88,76,12,15,55,50,3,52,34,54,42,27,18,64,79,40,46,59,40,41,19,62,77,68,0,69,46,27,69,10,54,18,95,84,38,85,63,15,78,30,29,99,39,58,12,99,92,97,39,50,2,41,31,11,45,84,94,36,75,89,32,88,84,99,63,2,63,81,11,74,98,8,69,42,98,54,8,5,99,83,51,39,12,9,60,14,0,64,64,4,9,9,75,0,36,77,46,45,91,50,44,77,68,75,48,0,29,94,47,63,28,80,53,99,77,29,54,49,29,49,13,55,67,71,74,52,90,67,81,0,87,14,33,67,95,27,14,69,19,31,81,66,27,15,86,86,40,16,41,89,46,60,99,D
34,88,57,41,74,16,57,44,55,15,73,58,69,65,59,31,36,87,54,0,35,34,14,14,37,27,52,94,39,85,11,69,9,91,8,73,85,78,90,25,34,24,13,36,32,37,82,94,2,51,17,53,36,46,47,41,3,80,73,38,66,79,27,51,55,9,34,1,99,23,47,52,37,68,58,48,20,14,31,27,10,47,30,93,21,82,97,38,55,70,77,32,30,33,88,77,67,60,96,53,37,6,49,88,65,60,22,10,65,62,64,97,52,48,46,15,38,34,8,82,40,16,67,49,0,81,67,67,22,89,19,63,72,47,21,5,61,32,57,61,57,94,69,87,65,6,85,34,36,2,15,34,53,51,54,40,1,47,55,46,73,79,88,34,19,21,21,89,22,91,53,11,34,53,96,88,89,55,57,92,51,22,36,60,45,53,38,96,44,81,97,47,29,91,36,80,24,1,61,66,D
25,26,19,23,84,93,38,89,56,47,84,55,4,74,23,69,49,19,91,81,36,68,64,25,85,0,62,50,64,38,79,16,24,32,99,76,66,62,91,22,60,79,17,30,37,42,73,23,53,59,0,5,13,93,67,22,69,86,68,33,75,89,3,92,19,93,13,77,52,92,11,34,0,10,44,33,53,77,32,91,56,78,0,33,28,57,19,31,72,29,14,34,54,52,38,68,16,91,39,60,41,65,6,39,79,15,43,57,71,73,64,97,71,43,47,12,85,74,78,12,56,33,76,28,0,49,56,81,75,17,75,63,38,30,23,15,76,80,54,9,26,12,44,6,63,30,82,92,67,61,17,42,29,94,20,59,70,70,30,33,31,76,27,60,53,41,40,53,26,51,55,40,26,90,86,26,51,41,42,51,5,34,4,19,5,49,21,75,31,53,18,85,50,40,6,63,50,5,79,70,C
74,74,27,85,46,59,58,59,13,47,13,62,51,28,95,48,90,16,2,64,33,9,38,97,22,34,86,52,95,99,93,86,22,0,87,92,1,73,1,77,72,64,67,52,80,47,24,81,46,19,38,67,68,48,41,21,28,39,37,1,1,24,26,74,15,62,90,36,48,11,22,27,21,78,28,4,62,99,68,74,60,58,84,30,54,71,29,50,0,62,84,13,84,7,90,95,70,46,8,5,23,12,52,72,33,41,91,13,59,43,52,31,60,25,66,38,24,68,93,39,40,3,92,77,7,76,77,49,35,30,87,61,75,85,55,56,65,22,38,73,42,7,49,90,78,58,39,89,62,37,15,70,8,88,87,67,41,87,63,70,63,50,54,2,24,10,99,77,10,29,24,26,42,75,1,11,56,22,15,94,95,61,16,4,86,45,27,83,46,55,68,35,22,50,95,59,30,9,95,27,H
7,28,20,26,45,67,6,71,5,55,99,75,53,49,92,62,47,41,70,40,36,10,8,42,60,6,11,19,81,55,6,94,63,17,93,28,74,20,30,37,84,38,9,66,36,76,52,41,27,48,83,25,54,14,7,41,23,4,11,42,99,64,42,81,86,39,80,2,10,33,41,30,68,21,38,77,76,63,66,79,27,41,83,36,67,16,10,1,98,99,30,34,40,28,70,87,60,85,17,44,19,4,55,27,57,47,38,67,63,22,33,52,6,12,1,44,70,94,29,38,49,28,11,84,14,50,72,18,46,49,34,96,64,87,84,49,87,94,20,58,88,96,56,7,39,2,90,73,5,96,27,91,24,87,59,90,52,47,70,86,14,17,89,80,60,52,28,81,87,71,72,68,77,53,93,41,2,14,62,15,54,13,91,70,38,51,58,11,34,69,8,99,55,32,38,36,84,7,58,75,A
31,84,2,31,60,80,21,48,31,35,73,52,71,56,79,59,63,36,33,15,90,49,84,89,92,84,52,38,92,68,3,83,9,41,44,14,74,33,42,30,41,16,26,3,98,4,84,31,28,52,41,59,88,87,27,9,72,39,60,31,14,25,68,77,80,31,67,51,47,79,90,13,44,83,19,47,69,74,95,83,49,22,12,87,6,64,76,9,93,34,86,42,35,96,5,6,87,67,76,52,8,71,36,44,36,22,13,52,72,45,11,32,91,26,90,51,22,24,12,27,59,20,34,50,2,19,88,1,78,24,11,53,3,60,1,90,33,81,57,84,4,95,18,32,41,41,35,89,56,5,39,94,27,52,2,73,10,55,57,63,88,85,88,48,57,50,54,57,56,38,0,6,47,59,86,45,83,71,18,37,66,73,10,81,95,58,42,97,97,30,48,24,67,56,38,28,34,22,50,64,D
11,98,61,47,71,51,64,22,98,61,98,30,7,37,50,78,59,99,18,28,87,63,18,13,53,74,91,1,57,29,32,94,80,20,78,16,84,84,75,33,82,13,44,87,19,8,81,66,91,70,25,43,44,20,39,83,34,94,90,18,14,26,58,14,77,48,73,58,73,88,70,90,53,58,95,17,5,18,7,66,77,78,71,49,27,59,40,32,54,87,85,41,17,49,37,73,44,0,85,21,58,49,58,16,80,1,49,94,19,23,45,45,47,8,31,83,44,96,11,69,33,2,44,59,49,96,36,55,68,47,2,53,92,24,55,56,53,77,7,71,0,36,21,37,54,97,13,23,86,35,91,1,4,25,31,6,75,48,1,7,13,76,53,84,38,99,31,44,10,92,40,94,56,29,53,53,86,42,99,96,29,25,31,91,0,66,93,23,70,3,16,51,7,17,41,27,30,81,53,31,B
18,9,90,47,0,69,29,84,12,31,99,8,42,12,63,39,81,35,53,33,44,0,52,94,63,28,30,88,49,53,2,97,82,10,62,35,28,86,27,17,19,89,16,85,41,14,34,94,29,31,71,11,10,75,6,6,13,90,80,52,43,18,96,28,35,16,83,17,30,68,60,28,20,85,72,17,0,20,11,4,25,71,80,5,61,49,7,49,56,68,66,70,56,76,96,5,8,49,35,31,48,24,58,58,17,35,3,9,90,19,67,80,80,98,71,27,71,10,8,94,97,58,79,75,96,90,32,18,0,27,59,1,27,22,3,31,8,53,23,54,19,14,80,84,72,5,41,26,75,70,52,47,95,38,99,24,56,53,66,71,40,96,63,23,81,94,58,8,87,72,63,20,40,28,84,91,2,50,21,65,66,39,38,91,29,59,65,64,59,49,97,11,79,3,70,13,47,71,88,76,B
44,34,94,44,25,46,55,50,61,95,0,10,86,11,77,15,4,88,16,41,22,90,53,49,72,92,83,69,43,90,1,73,64,50,8,42,62,73,37,79,30,17,56,69,0,27,6,9,47,90,99,71,71,61,62,86,92,62,78,60,44,36,67,98,42,56,91,22,30,73,45,51,61,59,64,59,64,23,37,47,7,78,70,11,29,62,61,14,7,4,34,97,91,87,86,48,19,90,45,98,40,27,84,78,44,45,48,83,14,97,18,42,18,89,61,80,8,26,12,67,84,23,17,46,48,84,45,50,48,40,25,74,0,43,25,52,78,7,66,53,11,31,6,25,52,47,84,34,37,94,39,60,76,51,91,59,60,39,49,16,60,73,21,68,33,5,36,41,39,98,8,30,35,52,51,59,77,81,5,92,86,93,18,87,20,86,43,63,16,4,4,16,65,35,87,17,95,81,34,42,E
27,5,39,68,76,75,49,15,18,45,38,18,24,59,53,15,46,48,27,29,46,36,14,79,38,68,80,89,12,10,17,77,77,97,45,54,91,70,12,81,17,72,42,75,6,95,81,68,17,19,31,48,37,66,0,35,74,57,16,81,10,31,25,9,87,40,93,35,6,49,49,22,90,7,45,13,13,16,8,72,69,80,64,96,58,94,40,77,1,62,83,44,68,29,45,7,40,7,16,23,52,68,17,95,23,82,39,39,93,58,92,25,30,75,69,24,60,46,76,27,23,98,38,28,84,75,74,34,1,19,34,3,9,5,90,80,83,92,30,9,67,25,54,16,21,66,67,19,0,78,92,22,72,38,59,74,20,79,61,47,96,95,10,50,51,74,65,15,59,32,52,20,38,9,34,14,5,69,46,82,65,25,39,63,44,24,88,92,44,56,1,47,57,62,34,80,51,53,58,55,C
71,7,35,32,78,8,4,59,41,37,20,67,84,37,75,93,20,78,15,15,41,48,29,30,72,95,44,16,20,85,46,41,50,76,3,65,70,47,92,81,73,40,82,26,53,55,0,71,99,87,2,81,54,14,79,31,29,51,69,49,47,4,90,70,8,76,61,39,61,99,68,56,74,84,50,38,75,25,6,3,86,12,88,80,5,31,29,37,79,51,19,1,7,7,22,66,53,48,6,5,45,76,97,93,34,23,33,20,1,2,62,64,62,44,33,99,32,9,10,73,11,28,72,92,48,21,32,92,40,23,54,17,48,57,34,57,0,60,37,76,82,2,5,68,10,58,72,88,75,61,91,70,68,19,29,27,25,31,93,9,15,60,11,97,41,87,51,94,41,78,16,83,22,79,31,3,21,67,24,41,47,62,7,64,11,0,33,63,63,57,55,89,37,29,2,44,69,63,97,36,H
94,22,42,68,60,89,33,32,67,10,54,5,4,10,45,3,4,38,86,26,74,85,58,47,17,84,70,75,84,9,23,14,62,15,93,16,20,31,23,74,37,28,32,48,36,18,82,24,39,60,21,70,75,94,2,42,34,38,73,93,47,50,50,17,74,45,42,12,4,26,24,90,6,25,38,1,10,11,5,95,83,65,6,79,82,33,56,80,32,51,61,39,84,74,47,9,65,74,48,74,17,91,37,46,5,55,24,14,61,11,12,14,12,11,95,87,49,94,71,63,84,83,50,6,95,55,87,75,8,67,98,0,3,38,90,70,23,62,6,78,30,74,45,72,28,43,11,30,35,39,14,78,5,82,99,73,16,17,61,47,40,91,62,9,18,71,28,69,52,14,31,2,36,70,96,93,72,43,83,76,67,34,30,77,62,86,50,8,66,93,99,82,96,14,91,18,97,61,60,60,J
57,4,36,15,83,50,6,13,59,68,42,53,12,19,67,93,60,67,50,28,89,86,58,15,93,76,19,35,95,74,55,29,64,58,24,7,62,70,75,82,55,48,37,0,39,10,61,5,28,77,94,33,46,81,53,48,43,97,97,21,73,5,72,36,44,59,82,41,74,0,66,18,96,44,65,1,9,23,53,24,64,52,32,50,80,43,26,16,79,27,63,47,35,90,50,10,89,28,44,9,84,57,59,32,79,21,53,8,68,51,36,88,1,31,98,74,50,92,68,33,0,21,83,80,59,21,7,9,20,60,9,70,94,53,52,25,64,71,70,28,77,42,45,20,86,92,4,9,90,13,83,76,85,15,96,37,74,97,65,18,53,34,75,84,48,41,25,58,0,53,96,53,88,40,90,57,59,7,5,64,62,12,1,69,96,7,43,35,88,47,54,45,15,6,6,64,71,42,41,27,F
34,85,55,64,18,10,82,60,70,67,34,65,96,84,79,31,34,72,41,5,99,33,26,38,70,21,15,46,35,55,57,17,22,25,51,4,48,73,91,46,94,1,69,23,69,60,86,0,64,77,41,22,46,83,25,97,62,92,70,78,64,56,8,62,16,10,83,5,81,73,79,50,74,60,99,75,24,58,29,56,28,63,1,73,73,25,76,95,79,65,37,98,6,54,73,71,9,35,17,86,4,79,19,50,60,45,15,8,8,22,87,87,24,41,27,23,10,77,76,48,95,75,33,20,9,71,90,79,11,75,66,20,40,85,52,64,86,72,96,33,22,94,45,86,8,43,28,2,68,51,85,9,85,57,87,58,83,88,96,64,66,28,67,37,21,23,34,94,70,6,17,55,90,62,45,70,12,41,76,77,50,40,61,67,50,46,15,49,3,19,17,45,25,3,53,19,88,28,12,74,D
17,80,48,75,60,39,54,94,41,61,84,92,8,46,24,14,67,46,36,99,3,52,96,42,7,91,29,61,78,23,35,62,43,79,31,19,80,20,96,35,69,51,65,61,61,35,89,63,31,69,17,98,88,44,5,10,78,7,59,99,1,72,42,11,13,96,50,98,15,94,55,72,32,23,61,99,83,2,66,61,32,60,78,57,81,71,6,56,96,35,11,42,97,48,40,44,60,13,11,58,25,54,51,67,73,21,49,3,72,47,67,60,89,56,46,93,39,11,93,81,21,3,53,78,41,65,27,25,75,69,47,48,60,1,96,42,60,97,10,74,57,94,37,66,19,25,21,52,78,23,36,61,34,41,57,23,98,53,57,24,85,68,90,79,64,44,57,88,14,61,97,14,34,67,81,33,40,28,54,65,35,34,55,75,60,57,3,99,14,50,72,0,62,27,29,81,28,55,77,23,B
92,18,87,57,23,17,32,67,22,27,44,27,54,16,38,55,25,58,89,75,97,77,98,12,50,49,13,7,21,46,67,84,70,30,2,89,86,60,45,90,66,93,32,5,8,80,67,28,11,30,66,32,56,43,49,96,36,53,33,19,96,79,80,27,37,61,2,71,96,93,4,42,96,85,70,13,45,32,3,15,31,27,44,91,95,75,96,73,27,92,38,44,56,51,76,81,91,25,90,89,70,78,22,96,41,45,18,94,11,1,33,20,37,53,48,10,71,45,52,88,6,98,82,50,56,57,67,5,17,93,92,23,26,52,10,29,92,38,63,97,33,34,60,22,34,51,46,70,86,25,44,48,70,66,15,10,34,44,42,61,63,5,27,15,71,25,73,2,53,17,45,41,34,92,18,68,28,61,41,20,30,58,6,94,84,79,21,60,26,26,73,74,18,58,94,10,35,33,85,95,J
39,91,66,24,92,80,60,41,33,36,45,97,3,12,35,84,98,29,47,73,65,45,4,80,33,49,30,93,82,28,65,83,98,77,48,1,76,34,3,16,95,11,5,90,40,71,74,99,0,16,49,24,66,11,80,41,47,32,10,99,92,49,28,25,25,48,13,0,5,77,67,99,28,57,63,91,89,37,73,26,53,84,88,73,22,73,16,63,92,31,8,36,88,86,60,24,27,26,77,73,36,46,79,77,34,22,81,52,5,57,48,68,22,70,45,24,23,25,52,21,78,90,51,68,35,93,18,11,8,19,18,7,94,80,93,44,13,36,12,63,50,23,75,58,55,78,29,14,57,63,95,18,71,14,28,11,95,27,73,24,26,75,46,94,30,57,28,65,27,7,56,57,11,7,27,38,35,50,89,87,14,87,74,30,11,92,17,16,16,95,41,84,88,13,1,52,5,31,49,88,D
15,76,11,87,60,73,65,70,35,14,24,31,96,70,75,93,75,95,81,46,76,89,32,85,85,51,22,24,6,56,8,35,29,57,99,95,93,90,24,95,76,65,72,83,64,86,70,53,74,37,48,95,29,24,93,0,16,3,34,25,40,60,67,24,41,1,70,3,8,42,45,97,84,97,37,32,46,72,49,38,8,88,85,36,70,40,54,90,89,53,14,83,38,80,20,93,87,62,41,88,72,27,19,37,77,75,26,34,83,23,28,53,72,7,51,81,12,52,60,38,21,19,22,27,69,85,71,67,44,31,35,60,5,39,83,44,25,60,33,37,38,97,22,53,39,48,66,16,46,59,5,70,53,44,73,30,26,11,26,75,86,88,38,1,19,18,46,91,83,69,56,33,56,60,0,58,52,21,7,50,25,64,59,12,16,54,0,37,0,94,70,29,87,34,9,53,29,2,22,42,B
85,96,32,35,37,26,32,87,70,94,12,83,6,50,97,3,38,86,49,79,2,55,75,78,90,55,95,44,16,63,76,57,45,4,64,86,68,51,9,3,29,42,84,7,98,79,71,89,8,34,4,52,43,98,21,0,0,12,78,12,98,79,15,26,76,95,34,45,52,7,53,86,14,35,78,17,30,70,0,91,92,26,96,70,63,81,34,83,38,64,31,31,58,93,94,45,87,39,88,23,97,9,98,20,49,82,24,68,97,79,11,39,36,48,19,52,72,28,90,55,35,54,73,69,17,36,22,45,8,9,12,41,19,89,90,96,25,61,69,79,35,61,6,77,84,24,36,76,58,8,76,98,78,10,69,82,52,97,57,52,3,34,93,82,25,75,57,59,70,39,30,96,12,31,6,40,37,6,87,21,94,78,90,60,94,65,25,46,85,28,33,9,57,29,35,22,52,50,23,29,I
37,21,45,67,37,50,83,11,22,56,19,96,55,7,43,60,66,79,50,55,53,5,3,52,16,13,0,86,71,3,49,77,4,20,67,81,96,96,71,49,39,32,32,10,68,65,4,65,17,16,93,69,29,83,76,70,0,25,87,33,30,66,69,98,0,14,0,48,19,93,25,36,98,74,11,96,31,82,3,55,87,49,72,28,31,55,99,54,10,22,0,43,43,69,75,72,55,92,46,60,25,9,50,40,21,50,1,67,73,58,5,74,71,71,21,41,42,19,74,18,46,52,16,15,25,88,21,20,24,73,66,63,92,93,68,63,54,92,22,18,97,26,8,19,43,16,14,69,34,32,83,25,87,16,30,60,32,89,76,88,61,32,54,52,98,47,2,19,82,62,69,17,80,40,99,66,72,2,95,1,54,55,10,55,0,80,91,16,42,65,58,15,44,23,23,10,70,94,83,53,D
8,14,34,1,58,12,83,71,89,78,86,56,42,72,87,75,0,7,62,97,69,41,74,34,77,46,51,92,78,48,6,13,11,11,87,13,11,68,30,1,2,70,33,68,3,18,79,5,40,18,47,76,44,71,81,25,39,68,2,69,7,50,19,23,44,51,85,79,54,36,46,79,6,51,21,76,71,78,11,23,64,33,13,44,89,30,16,99,81,44,83,22,11,56,58,31,20,0,5,23,88,3,37,99,46,57,77,13,92,2,66,30,92,90,19,5,44,68,53,47,18,48,77,66,25,25,92,92,62,19,54,66,46,13,19,2,44,32,31,98,85,37,70,59,31,21,92,40,84,3,93,40,88,29,79,54,4,49,87,15,92,26,24,8,6,99,32,61,31,42,62,5,9,45,6,43,36,47,70,71,44,97,46,92,91,77,76,55,92,11,84,37,32,5,87,37,60,99,84,63,A
11,5,85,96,55,64,25,47,1,61,44,30,82,51,68,80,59,19,8,23,8,8,35,59,78,76,73,13,4,35,78,65,67,93,57,74,83,48,96,89,62,96,97,60,91,63,13,84,11,2,21,18,47,25,10,41,43,73,74,65,8,73,74,86,70,76,48,99,64,82,88,48,50,35,40,5,73,8,43,32,22,25,87,34,85,77,88,5,41,39,46,54,6,44,40,5,75,45,97,21,36,4,16,76,76,23,78,48,35,67,56,76,81,69,91,98,68,50,31,31,52,91,2,96,98,11,6,75,10,72,5,58,58,75,34,51,64,86,19,9,16,20,93,68,70,86,51,65,21,44,29,40,21,14,83,45,97,0,93,43,28,52,49,4,84,39,97,25,34,61,75,84,74,36,16,65,68,90,57,34,75,79,75,8,12,43,51,88,95,27,54,9,66,15,84,67,49,78,74,69,B
15,49,31,28,73,82,81,26,54,4,15,6,38,67,34,73,58,47,41,49,4,98,69,91,27,27,43,91,41,54,11,73,57,11,50,15,64,62,57,55,82,83,77,68,61,94,87,4,32,97,7,2,2,79,60,23,41,99,84,79,37,49,84,88,71,60,51,27,0,16,16,18,28,22,4,36,81,25,53,69,78,8,61,9,8,84,32,51,41,26,88,62,91,35,80,72,10,94,17,5,79,65,50,50,83,65,87,80,43,11,14,69,25,75,96,85,10,27,16,88,79,14,9,6,43,23,92,74,43,50,36,17,54,21,11,68,62,32,34,56,28,45,65,16,17,91,15,0,62,72,63,37,31,81,74,3,40,0,68,60,79,32,65,76,66,81,4,21,3,90,8,57,69,44,23,0,89,24,5,18,3,30,71,41,67,37,72,67,23,33,17,13,54,68,84,97,68,96,27,2,B
